zip,geoid
74078,40119010902
47260,18093950400
34432,12083001012
79040,48195950300
93254,06079012708
66224,20091053203
34222,12081001909
17408,42133021221
10469,36005038000
76437,48133950201
49428,26139021802
48111,26163590401
84124,49035110500
22974,51065020200
87042,35061970200
55103,27123034000
42445,21221970100
04097,23005011500
35757,01089010628
15241,42125746100
91605,06037123103
45013,39017010202
35243,01073012916
11421,36081002400
18964,42091207001
02127,25025981202
10940,36105951202
13813,36007012501
66217,20209043802
11101,36081008500
47639,18163010701
75075,48085031655
29307,45083021402
14901,36015010600
55313,27171100803
89146,32003002919
19352,42029307000
43231,39049007532
85395,04013061057
02747,25005642500
85928,04017963700
60653,17031381400
31701,13095001100
92040,06073016812
59425,30073977200
90012,06037208002
60940,17197883903
31749,13155950202
43026,39049007963
68025,31053963600
60625,17031830800
11232,36047011200
61335,17155954500
77040,48201520502
76033,48425000101
71037,22015011003
91304,06037134522
35057,01043965600
18831,42015950200
56071,27139081302
02472,25017354000
74115,40143001700
28001,37167930102
11218,36047052000
73644,40149964900
61068,17103000100
20871,24031700400
04953,23019013500
48120,26163983600
74432,40091779900
10462,36005025000
41364,21025920500
05153,50027965901
95525,06023010102
15038,42003564500
57217,46029954600
19145,42101002900
10459,36005007700
73159,40109107101
59011,30095966600
35473,01125010403
75202,48113003103
27603,37183050400
66409,20177003901
24343,51197050402
28518,37061090600
90732,06037297501
98446,53053073127
22408,51177020305
33069,12011030804
44230,39169003000
47725,18163010600
49065,26077003002
10016,36061006200
19063,42045407000
03825,33017084500
93635,06047002001
41034,21023950300
36758,01047956101
36445,01099076200
68122,31055007303
33815,12105011100
30318,13121002300
67062,20113788700
75416,48277000402
04039,23005011500
63780,29031881500
84744,49041975300
50217,19187010300
28012,37071033308
48846,26067030102
38737,28135950400
35986,01049960500
60559,17043845508
65667,29225470101
45208,39061004703
48202,26163532700
79329,48303010202
81047,08009964600
94401,06081606600
20002,11001009302
45502,39023003301
29180,45039960301
65754,29209090101
32754,12009060202
14301,36063020600
05773,50021963400
45744,39167021600
02886,44003980000
94027,06081612900
48430,26093712102
65705,29209090101
53549,55055101300
61878,17019010604
68504,31109000900
00729,72031051104
53210,55079009900
71647,05011950400
39191,28077960200
08005,34029735003
35051,01117030502
30082,13067031215
93701,06019000702
97367,41041950100
02139,25017352600
85283,04013319708
19406,42091205700
60970,17075950800
76009,48251130405
77584,48039660706
14304,36063022601
83709,16001010370
51463,19027960200
46975,18049953300
59870,30081000100
26582,54049021601
03217,33009961102
27863,37191000103
93501,06029005700
37620,47163043201
49930,26061000400
67220,20173010107
93532,06037901217
22554,51179010201
48371,26087342000
78332,48249950102
55436,27053023000
06791,09160410102
32174,12127083205
98631,53049950502
12184,36083052502
37115,47037010303
65613,29167960101
35765,01049960102
93286,06107000802
68404,31109010401
40228,21111011709
84117,49035110702
98802,53017950101
85139,04021001706
90025,06037264304
60544,17197880317
46554,18141012300
60447,17093890702
20613,24017851403
95123,06085512059
95448,06097153705
30642,13133950200
75253,48113011604
93117,06083003102
05143,50027966600
26035,54009031402
64660,29041470200
28127,37167930200
14228,36029009110
21117,24005408303
55946,27147960100
55946,27049080500
07960,34027042100
35976,01095031002
49348,26005031300
73179,40017301013
60517,17197880202
43528,39095009203
47588,18147952701
66033,20107955101
33334,12011040206
27514,37135011208
30087,13135050464
27045,37169070506
12075,36021000401
17103,42043021700
28786,37087920400
29626,45007012001
81223,08027970101
45506,39023002000
28090,37035011802
77040,48201534101
17019,42001030101
39540,28047003311
27713,37037020703
13850,36007012702
74346,40041376100
77503,48201323200
52333,19031450200
61062,17177000500
28804,37021000600
95437,06045010200
22657,51171040300
01904,25009206100
10549,36119012804
31081,13249960200
52217,19171290600
31081,13269950302
18079,42077005301
73048,40015161602
51053,19021960600
81224,08051963900
58205,38035011000
78586,48061011903
97140,41067032107
05641,50023954000
22406,51179010217
18337,42103950702
94087,06085508101
36201,01015001202
34233,12115001505
44624,39151714801
44624,39075976301
28612,37045950101
07465,34031116500
57703,46103010500
85014,04013111700
12043,36095740300
36041,01041963600
31566,13039010100
73127,40109106903
75956,48241950400
66414,20139010500
50668,19013002700
46202,18097352700
90505,06037651002
84401,49057210101
44847,39077916500
58075,38077970700
62926,17153971000
12543,36071015203
13031,36067016002
39750,28019950100
98840,53047970602
91104,06037462700
80537,08069001902
29505,45041000202
46126,18145710100
12167,36025971100
46320,18089021300
95205,06077001300
07649,34003014000
30906,13245010602
44320,39153532004
40347,21239050300
98576,53067012412
90003,06037238320
80247,08031005003
42351,21059001502
75116,48113016517
91722,06037406103
77076,48201530701
49017,26025000300
11219,36047026200
90221,06037541801
38703,28151000400
23150,51087980100
46770,18069962100
30450,13107970101
54017,55095960902
92626,06059063101
30240,13285960600
30281,13151070316
21244,24005402503
33026,12011110311
71646,05043490100
60101,17043840908
45402,39113000400
28462,37019020602
46561,18039001402
48154,26163983400
27011,37197050503
83301,16083000500
60071,17111870105
31314,13179010206
54930,55077960100
80430,08069002401
66843,20115489800
93013,06111009500
51552,19155021502
95688,06095253300
60077,17031807400
17036,42043024102
08551,34019011600
63031,29189211332
27105,37067002804
85006,04013113503
68510,31109000800
65656,29009960101
47977,18181958300
07052,34013018200
64501,29021001500
22201,51013101705
31719,13249960200
63624,29221460400
78046,48479000105
53105,55127000102
54115,55009020704
53207,55079016600
56187,27063480200
00953,72021031125
18702,42079201300
61764,17105960400
91342,06037930400
76033,48251130603
68666,31185969600
36301,01061050600
22580,51177020206
64106,29095015402
65231,29027070200
55126,27123040801
70118,22071014400
62707,17167003602
29584,45025950402
50662,19019950200
45365,39149971600
46962,18183050300
28530,37107010900
78537,48215021905
43217,39129021101
47404,18105000401
46947,18015959300
95070,06085507904
56716,27119020400
84664,49049003103
78576,48215024204
90701,06037554515
07934,34027045903
15531,42111020500
65064,29135385300
27410,37081016406
39059,28049011204
11706,36103146704
30504,13139001405
91331,06037119900
85282,04013319707
63132,29189215801
79313,48219950200
79313,48279950500
20166,51107611006
32311,12073002604
53144,55059000800
15690,42129801801
17060,42061950800
39206,28049001200
07857,34027045504
62865,17055040100
50801,19001960200
33134,12086005708
77612,48351950300
56243,27067780100
86409,04015950601
19131,42101980002
53406,55101001601
30308,13121001400
44505,39099800502
30680,13013180108
31775,13277960200
53018,55133204100
75216,48113011202
73099,40017300202
98682,53011041317
54773,55121100500
31058,13249960100
50439,19081270400
87828,35053978303
51576,19155031700
47907,18157010208
90265,06037800104
32822,12095013607
71665,05069002000
76086,48367140711
61616,17143002300
60446,17197880124
65101,29151490300
64505,29003010300
15202,42003429500
47834,18167010601
17403,42133000900
29376,45083023700
77478,48157674100
38618,28093950301
33765,12103026912
30084,13089021703
27107,37067002001
92101,06073006200
04250,23001020600
01605,25027731801
60613,17031031900
40220,21111011117
70525,22097961200
55018,27037061502
59436,30099000300
93308,06029003806
98053,53033032318
97236,41051008500
22625,51069050402
92110,06073007401
40071,21211040501
67561,20155001400
76114,48439100503
72002,05119004227
14086,36029014903
11205,36047053102
90401,06037701501
46803,18003002800
80220,08031003701
78503,48215021311
84332,49005980100
64101,29095015800
92227,06025010200
45212,39061005200
10471,36005043503
83638,16003950100
02909,44007012402
60659,17031020602
46818,18183050700
90304,06037602104
46341,18127051005
48160,26161422201
37160,47003950201
38572,47035970402
08812,34039039400
76470,48133950500
15066,42007605600
50011,19169001000
50011,19169000104
12839,36113070603
50703,19013002800
54630,55121100600
42256,21177960900
46755,18113972500
44333,39153533400
64053,29095015500
17572,42071013101
63361,29139970400
92014,06073017061
67101,20173010301
24175,51161030100
28205,37119001918
45869,39011041000
82432,56003962700
63443,29137960100
99031,53063013503
46347,18127051008
78223,48493000406
92571,06065042731
02114,25025030200
44410,39155933002
31008,13079070202
90807,06037980018
60181,17043843302
66523,20111000600
37416,47065980200
27023,37067004102
56511,27005940000
68114,31055006806
58201,38035010100
11417,36081004001
55032,27059130400
67480,20169001200
06877,09190240100
37379,47065010412
28412,37129012108
94947,06041102100
15650,42129807000
46614,18141012400
15759,42063960400
95818,06067002700
32963,12061050812
95358,06099000513
08066,34015500601
30527,13311950207
16150,42085031400
78634,48491020822
16127,42085032602
98327,53053072903
90058,06037532700
63146,29189215105
51104,19193000500
12130,36021000300
61523,17123961300
55987,27169670900
92026,06073019109
85323,04013082209
82072,56001963900
72173,05145071002
06277,09150903200
22401,51630000301
91324,06037131021
32784,12069030305
67455,20143085600
86403,04015952702
72126,05119004202
02030,25021411301
10583,36119002103
75092,48181000903
62972,17165956200
70520,22097961801
71854,05091021002
56017,27079950102
18615,42131400400
65023,29051020500
96749,15001021014
63630,29187950104
85040,04013115802
85119,04021000323
07086,34017016400
36022,01001020804
24073,51121021300
55040,27059130303
85042,04013116732
80011,08001008100
00962,72061040200
24565,51143010900
12701,36105952000
73011,40049681700
44730,39151712500
30571,13137000201
54723,55093960700
53075,55089610102
48414,26155031800
17512,42071011102
63133,29510106100
67208,20173010110
46928,18053010400
34233,12115001602
31023,13091960500
92618,06059052429
12443,36111952700
75409,48085030101
10963,36105951301
27612,37183052601
21217,24510150300
19033,42045404004
94704,06001422300
11932,36103190711
98349,53053072601
26554,54049021500
83687,16001010336
45804,39003011800
83858,16055000702
03449,33011021500
14201,36029006801
11784,36103158120
60031,17097861504
95405,06097152300
44822,39083006900
97213,41051007500
16801,42027011504
40241,21111010314
12120,36039080202
37686,47163043500
17202,42055012002
55810,27137003600
13045,36109002100
15012,42051260200
47905,18157000800
48446,26087342000
19130,42101013701
37387,47115050302
60610,17031081202
76444,48133950500
48505,26049010305
48462,26125123000
60659,17031020601
65807,29077002700
29055,45023020800
11354,36081116700
38040,47097050100
35016,01095030301
30120,13015960406
45873,39137030200
97385,41047010701
79928,48141010344
79705,48329010200
10469,36005034000
05036,50017959500
61087,17177000300
67355,20125951300
70643,22023970202
90064,06037271500
13202,36067003900
74421,40037021101
61310,17103000100
60005,17031805112
65559,29125880100
44857,39043041800
08618,34021003400
91311,06111007511
16056,42019912800
05819,50005957600
29212,45079010305
11590,36059303800
50665,19023070500
08080,34015501203
66945,20117090186
12095,36035970300
28117,37097061601
75159,48113017102
14127,36029013801
40701,21121930501
00659,72013301700
97123,41067032606
27103,37067003903
38122,47157009201
13815,36017970101
60647,17031230300
33612,12057010900
62563,17021958100
74401,40101001302
19040,42091200502
92007,06073017303
04281,23017966100
40472,21197970202
61320,17099963100
98118,53033011902
27292,37057061204
34202,12081002021
98103,53033001900
45331,39037560101
78576,48215024108
60004,17031802503
23842,51183870300
39350,28079040401
93420,06079012202
11429,36081053200
80126,08005005630
11225,36047081000
30066,13067030329
92672,06059042201
98229,53057950802
70117,22071002300
33415,12099003802
90034,06037269000
35209,01073004901
89146,32003002935
07079,34013018800
60640,17031031400
76049,48251130100
30303,13121002100
67050,20173010500
78653,48453002216
03223,33009960401
23966,51147930301
91722,06037405301
55122,27037060811
10035,36061020000
60137,17043841708
80603,08123002502
19380,42029300301
08857,34023007909
98121,53033008101
58001,38077970800
23459,51810044008
05351,50025967900
61466,17095000200
67757,20193953400
60560,17093890703
91107,06037460101
54901,55139002300
21030,24005408303
94702,06001421800
64151,29165030216
97202,41051000401
29550,45031010902
84790,49053271502
17073,42011010500
70774,22005030501
97225,41067030105
02453,25017374600
93245,06031000500
85008,04013111601
45806,39003010802
65350,29053950500
29627,45007000500
32804,12095018300
33598,12057013926
92707,06059062610
67206,20173010107
36113,01101001000
61933,17029000100
84102,49035114800
11568,36059982100
70084,22095070600
44262,39153520105
62341,17067954200
55901,27109001902
98226,53073000807
48235,26163538700
90016,06037236205
63110,29510103600
21093,24005490400
37086,47037015630
28360,37155960801
16510,42049011400
60014,17111871113
83661,16075960302
36251,01027958900
27610,37183054114
53013,55117011200
27839,37083930902
57046,46135966200
95207,06077003216
05062,50027965800
68436,31035962200
30538,13119890202
14105,36073040200
49021,26025002400
21209,24510271900
91711,06037401707
28001,37167931101
90712,06037572001
79410,48303002002
29609,45045001203
29842,45003021003
67870,20067963600
88316,35027960402
95008,06085502202
67420,20029977400
18708,42079213400
63385,29183311908
78746,48453033900
89104,32003004924
70657,22011960102
48449,26049012801
12885,36113078000
98944,53077002104
99006,53065951302
08554,34005701301
73507,40031001902
47460,18055954702
28732,37021002206
78247,48029121906
20001,11001005004
91745,06037501600
44125,39035115900
08611,34021000600
99033,53075000700
57543,46055960100
01070,25003931400
56227,27151960400
21545,24001001700
67483,20115489700
43147,39045032704
40741,21125970700
98007,53033024800
60637,17031841800
32820,12095016605
77901,48469001401
42347,21183920501
33132,12086981000
00641,72141957600
70764,22047952902
16125,42085032401
45344,39021010200
32905,12009065127
30252,13151070204
60008,17031770202
62223,17163503304
57442,46119979100
10977,36087012506
42408,21107971300
33161,12086001102
90717,06037293307
06483,09140125400
53531,55025011800
43466,39173022300
69022,31063961100
52801,19163010700
76088,48367140102
53548,55105003002
13658,36089492100
47403,18055954702
06107,09110460100
23150,51087201205
14036,36029014903
95337,06077005135
81403,08091967602
17315,42133020510
44333,39103405000
30101,13015960804
72908,05131001306
37658,47171080300
44092,39085200400
15147,42003523200
77031,48201453300
80741,08087000100
95988,06011000400
37745,47059091300
75670,48203020605
15234,42003475101
74114,40143003800
31783,13287970202
22904,51540000700
45342,39113050301
20841,24031700500
43125,39129021101
18419,42115032800
24551,51680001800
35654,01059973100
15132,42003503002
18436,42127961300
27893,37195000602
76712,48309003801
60614,17031063302
73834,40059952200
48353,26093713700
72426,05093010900
61723,17113006000
25557,54099020900
56144,27117460100
25534,54043955700
93030,06111003902
60546,17031815800
06510,09170140300
17543,42071012403
11021,36059300901
64075,29095013917
44708,39151711322
29016,45039960301
21704,24021752301
27215,37001020901
08010,34005702810
33142,12086005003
17345,42133021100
99201,53063002100
28112,37179020701
90033,06037204110
03845,33003955101
14011,36121970201
02814,44007012701
29033,45063020601
20708,24033800411
28083,37159051600
28001,37167930101
54986,55137960100
61616,17143002900
33484,12099006909
75966,48241950500
43779,39121968401
28147,37159051700
46205,18097321900
96816,15003002701
67208,20173007302
43109,39049009373
98359,53035092701
60641,17031160400
04468,23019031300
94535,06095252317
31637,13019970300
21562,24001002100
33708,12103025110
77045,48201334101
15480,42051261100
78877,48271950100
85006,04013111800
90037,06037229300
37415,47065010434
08090,34015500900
38019,47167040500
37846,47123925200
77706,48245001301
83605,16027021004
94705,06001400400
73116,40109108507
11236,36047094402
25234,54013962600
97701,41017001901
28303,37051000600
42445,21143960101
71671,05011950500
56271,27151960300
66402,20139010200
97203,41051003902
50501,19187010300
47725,18163980200
29916,45049920402
63620,29093950200
16239,42031160101
91702,06037404600
43231,39049006945
13605,36045060402
14414,36051030600
33166,12086980500
67133,20173010007
40511,21209040601
29841,45003020500
17101,42043021300
26731,54023969500
19946,10001042206
78066,48325000301
07306,34017006600
72756,05087960100
86404,04015952701
11223,36047058400
01929,25009215101
75041,48113018506
37617,47163041000
82644,56025001200
90019,06037216800
60151,17089852406
75703,48423002011
83110,56023978001
87901,35051962402
80231,08031006812
48722,26145011301
32244,12031013200
87316,35031973100
60473,17031827300
28625,37003040100
54984,55097961300
61348,17099964100
35953,01115040503
17109,42043022200
35243,01073012905
98812,53037975300
45202,39061002200
27504,37085070300
00927,72127006701
91344,06037109800
90701,06037554514
27617,37183053727
36804,01087231400
66204,20091052004
97008,41067030900
51532,19029190200
95466,06045011102
15681,42129801901
43502,39171950400
80236,08005005551
11946,36103190606
90032,06037201302
54615,55081950200
85260,04013216813
60115,17037000300
29526,45051070400
45764,39009972900
36871,01113031100
43906,39013012400
44502,39099801400
11226,36047083000
96019,06089010806
00720,72107954901
78722,48453000309
64057,29095014503
41010,21209040502
89119,32003006900
27522,37077970701
73071,40027200700
39071,28089030301
27265,37081016407
99110,53063010303
78727,48453042200
52162,19005960400
03257,33019975200
37211,47037015806
60634,17031170900
77904,48469000502
39307,28075980000
21286,24005491000
27713,37037020704
43062,39089755602
76104,48439123302
57323,46111962100
31602,13185010301
77389,48201555102
44319,39153504800
28056,37071032510
01603,25027732901
44280,39093091200
54141,55009020203
29481,45035010100
30157,13067030268
60622,17031836600
24501,51031020403
33953,12015020301
60608,17031600400
37214,47037980100
73102,40109102500
71457,22069000902
43311,39091004300
42330,21149970500
93454,06083001800
37064,47187050905
60090,17097864524
50125,19181021200
45686,39053953500
49079,26159011601
73072,40027201202
10309,36085024402
33446,12099005931
19508,42011011903
32168,12127083211
77005,48201412202
97216,41051001601
20817,24031706005
57007,46011958900
02215,25021400202
05478,50011010101
60607,17031281900
35115,01117030504
76023,48497150403
74115,40143001400
35121,01009050301
60556,17037001900
11101,36081017102
48025,26125166000
91106,06037463602
78731,48453030500
13108,36067012300
19405,42091205809
12065,36091062505
32448,12063210700
74066,40037020706
68132,31055004400
23462,51810046006
52738,19115450300
42721,21085950401
41164,21205950400
61420,17109011100
35217,01073012003
07503,34031182800
10538,36119005902
31415,13051011300
64079,29165030700
78006,48029182101
75204,48113000902
30701,13129970902
30093,13135050455
29385,45083023401
74023,40081961200
61615,17143004500
31553,13025960102
83221,16011950200
48386,26125126500
19078,42045404102
40171,21163970500
44446,39155931200
25868,54019020900
61839,17039971400
26167,54095961900
44647,39151711312
57375,46035962600
65325,29159480300
64741,29217950600
69034,31145963300
39056,28049010809
29303,45083023002
21921,24015030905
60030,17097864109
22302,51013102901
21722,24043010402
97501,41029002300
40409,21199930102
40509,21067003402
52227,19103010100
07869,34027045904
30152,13067030110
70811,22033003504
30452,13031110301
92703,06059089102
15501,42129808600
92843,06059088901
75232,48113010904
76034,48439113625
27592,37085070901
11787,36103134907
06422,09170190303
93654,06019006411
10456,36005014100
34638,12101031902
14806,36003950800
17255,42057960200
46241,18097341903
21054,24003702206
85253,04013105102
15014,42003403500
61114,17201000511
79252,48101950100
70403,22105954504
22903,51540000800
47846,18167010702
64651,29115490200
52621,19087970100
06254,09180870100
05651,50023954000
44418,39155930200
17067,42011010402
85296,04013422403
01821,25017316500
68465,31109010300
46161,18139974200
49250,26059050400
45840,39063000301
66002,20087020200
44111,39035101501
18103,42077002302
24477,51015070900
49071,26159010901
30064,13067031411
94114,06075030500
53105,55101002100
12859,36091062900
53020,55117010200
14624,36055014903
95628,06067008207
97530,41033361400
39470,28045030603
60827,17031826800
75640,48315950300
66607,20177001500
26624,54021967701
67063,20115489500
67031,20173009605
37201,47037019502
92536,06073020903
32667,12083000202
39355,28023950201
37055,47043060401
75229,48113009803
07882,34041031500
27587,37069060502
95122,06085503703
16045,42019902800
71447,22115950100
18101,42077001000
13464,36053030800
10027,36061021703
11743,36103111101
07901,34039038201
55313,27171100202
91606,06037124203
96097,06093001300
61873,17019010400
56307,27145010500
26037,54009031104
15846,42047950200
20678,24009860501
72364,05035030602
56751,27135970500
30317,13121003100
98661,53011041114
28217,37119003110
53219,55079100100
25430,54037972201
21074,24005406000
86409,04015950500
36801,01017954300
24343,51035080300
48162,26115830600
10536,36119012700
23960,51147930302
52649,19087970500
31532,13069010200
07640,34003002300
33936,12051000300
05489,50015953100
70663,22019003200
43213,39049002740
15219,42003980800
92801,06059087103
64402,29081950200
33470,12099007721
14901,36015010702
03070,33011019501
16052,42019911800
48091,26099262300
10454,36005001903
47591,18083955201
24141,51155210600
60184,17089852005
84070,49035112604
70785,22063040812
16668,42021012100
13350,36043011400
00959,72021031704
02748,25005652400
06511,09170140200
72959,05033020205
44305,39153503600
18708,42079213900
30313,13121011802
89060,32023960414
15333,42125761000
13069,36075020905
62084,17119401200
67428,20115489800
67428,20115489500
23453,51810046017
23451,51810045428
30041,13117130205
46952,18053010600
53215,55079186600
29624,45007012002
00953,72137122001
42301,21059001703
03053,33015980011
50702,19013001400
31639,13019970200
56358,27095170400
85901,04017964202
17055,42133020310
47111,18019050803
80202,08031001500
55411,27053100900
59823,30063001801
92021,06073015801
33834,12105016100
61353,17037001800
57559,46095940300
65470,29215480101
14048,36013035901
11104,36081023502
44127,39035114501
17233,42055011500
29456,45015020714
02367,25023542101
80222,08031006903
31555,13305970300
55413,27053101800
48393,26125135200
03431,33005970402
57033,46099010406
75090,48181001300
01604,25027731802
03057,33011020000
03057,33011015100
37211,47037017300
56312,27145011500
54166,55115101100
92282,06065043813
50169,19099040200
92282,06065044405
49412,26121003300
46131,18145710800
28551,37191000303
29621,45007000900
27410,37081016003
15145,42003521200
95357,06099002005
99026,53063010603
64658,29121960200
32776,12095017805
39654,28077960100
10524,36079011000
27525,37077970604
03878,33017082000
44485,39155921200
34203,12081000902
31701,13095000600
53213,55079013000
58474,38081974200
49330,26121003000
95811,06067001300
48505,26049013600
75098,48113018143
75703,48423001913
18360,42089301206
75042,48113018802
21201,24510210200
74562,40089098300
47462,18093950702
68714,31017975000
44449,39099813300
05767,50027965400
60030,17097861611
45662,39145002700
11230,36047047600
19933,10005050200
85016,04013107602
60126,17031818401
55720,27017070502
27055,37197050101
46818,18003010707
02905,44007000200
27360,37057061902
91910,06073013309
37840,47001020500
95815,06067007007
14519,36117020402
11778,36103158402
46615,18141001200
67583,20185470600
28792,37089931500
33626,12057011412
48503,26049001100
82301,56007967600
75007,48121021638
63141,29189217702
73505,40031002500
92130,06073017062
66048,20103071105
80017,08005081300
89109,32003001902
75051,48113021200
18471,42069110300
73543,40033871100
75204,48113000901
46041,18015959900
44320,39153506400
90803,06037576602
13320,36057072600
27563,37181960100
62286,17157950900
32127,12127082605
73049,40109108005
61554,17179021802
30115,13057090806
49548,26081014805
32059,12079110301
20910,24031701800
80525,08069002506
02148,25025170302
14548,36069050206
99504,02020001602
11575,36059414100
38344,47017962400
84403,49057201200
92313,06071004004
33460,12099004300
67487,20061000802
77302,48339693102
17063,42109070500
71418,22025000100
47240,18047960100
97401,41039003700
97380,41041950601
97380,41041951300
53074,55089620100
45338,39135450100
45458,39057220202
33467,12099004706
94559,06055201003
30354,13121980000
29571,45067950300
13041,36067010301
34235,12115000407
78228,48029181601
07068,34013021801
12304,36001013804
85301,04013092715
14226,36029009115
28669,37193960300
58496,38043966800
26203,54007968100
61478,17071973500
24059,51121021400
63451,29121960100
67232,20015020901
36571,01097006104
59808,30063000203
77060,48201533701
28605,37189920602
51106,19193000100
55113,27123030400
73025,40109108224
61738,17113005102
55350,27093560200
51108,19193000300
11204,36047027400
44505,39099814000
56401,27035950801
91208,06037300702
18301,42089301404
21054,24003702204
68008,31177050202
33026,12011110352
70503,22055001802
03307,33013037000
29418,45019003107
79311,48303010101
76310,48009020200
95628,06067008206
96913,66010956100
53208,55079013700
74110,40143001200
24482,51790000500
14204,36029001500
84088,49035112913
68454,31025965900
32565,12113010303
76010,48439122701
62278,17157950700
97124,41067032800
33319,12011060105
78252,48029161200
56750,27119020400
75230,48113007801
05758,50027966300
71752,05099090300
73112,40109980002
22201,51013101601
15228,42003473601
29078,45079012000
60077,17031806801
23139,51049930102
27591,37183054109
65802,29077003701
80215,08059010901
91776,06037480201
25286,54039011200
67871,20109954600
55056,27025110600
94611,06001404200
72011,05125010410
77270,48201510500
71446,22115950802
66219,20091052910
48201,26163521400
61485,17095001600
57048,46079960100
57345,46049961100
99353,53005010201
30633,13011970400
99114,53065950800
23456,51810045422
36604,01097000401
68818,31035962100
37185,47083120300
00698,72153750201
22031,51059461500
36067,01001020805
30306,13089022403
21087,24025301201
48910,26065003602
85212,04013522801
78016,48325000500
50161,19099040200
27376,37125950604
11210,36047076200
28395,37051002802
62984,17059972700
68939,31099966700
25143,54039010400
48341,26125150100
94116,06075035102
55434,27003050822
46845,18003010813
46516,18039000602
31021,13175950700
58368,38049955600
43119,39049009802
61610,17179020500
35096,01121010301
54703,55033970400
13619,36045062400
15644,42129804804
95953,06101050603
59030,30067980600
38318,47005963200
60546,17031819100
60546,17031817900
17020,42099030501
60609,17031840400
08060,34005702400
08829,34019010202
37204,47037017500
25309,54039012800
70806,22033002200
61536,17143004000
76801,48049950100
66604,20177001601
42376,21059001602
42376,21149970200
18623,42015951200
65605,29209090102
78624,48265960102
53005,55133201002
87025,35043941000
50028,19127950300
79411,48303002401
15748,42063960800
63131,29189217500
62226,17163501605
91364,06037139402
31820,13215010802
90019,06037270300
35094,01115040108
48098,26125196200
00976,72127008602
60453,17031823200
87004,35043941000
04417,23019028000
76481,48429950500
67862,20129964600
94515,06055201500
45858,39137030400
68044,31053963800
45858,39137030100
50470,19069360300
76054,48439113629
77080,48201521900
67579,20155001700
08641,34005982200
75087,48397040403
11738,36103158715
95032,06085506803
15301,42125721000
65723,29109470401
36301,01069041901
10989,36087010902
21207,24510280302
95401,06097152203
15042,42007605600
85326,04013050620
80124,08035014143
80045,08005080700
48375,26125137700
91104,06037462201
20748,24033801905
45304,39135420100
92841,06059087902
11793,36059416000
98370,53035091205
93060,06111000903
49098,26159010600
97540,41029002400
71467,22079013700
40484,21079970400
40379,21209040607
30060,13067030603
30577,13011970100
62523,17115000300
57401,46013951900
36736,01091973300
08067,34033020600
32420,12013010200
60639,17031831300
75182,48113017811
22655,51187020200
35601,01103005106
53598,55025011404
45309,39135420100
34461,12017450703
28704,37021003202
90019,06037216700
13036,36075020904
41332,21153970100
74364,40097040600
80204,08031001707
35769,01071951102
80206,08031004307
30188,13057090704
33146,12086007402
77471,48157675701
75189,48397040513
48105,26161453000
84029,49045130600
42345,21177960700
60133,17031804309
06023,09130541401
67441,20041084200
29201,45079010502
06281,09150900200
77034,48201340201
26582,54033031700
03109,33011001700
21014,24025303201
95066,06087120600
16508,42049001900
55735,27115950402
64014,29095014120
95360,06047002002
17543,42071010301
37215,47037018500
75087,48085031202
56449,27097780400
37754,47001021301
38229,47183968700
80904,08041006702
47331,18161960800
37203,47037016000
29690,45045002703
62633,17125956300
50471,19067480100
63068,29073960300
45439,39113050301
00727,72025201500
52003,19061001205
24328,51141030201
95341,06047001902
86406,04015952901
28054,37071031901
93022,06111000902
78124,48187210606
83714,16001002419
54859,55013970400
87107,35001000204
77086,48201532600
92115,06073002712
47140,18025952000
49670,26089970201
74940,40079040500
03813,33003955500
33130,12086005304
44302,39153506100
39086,28021950300
78947,48331950300
40456,21109960200
53061,55039042100
10460,36005012300
00622,72023830607
65767,29167960201
30525,13241970303
54650,55063000100
27613,37183053729
80465,08059012035
00969,72127010200
31721,13273120500
17555,42071012702
22743,51139030401
01010,25013813801
91934,06073021001
17021,42055010100
91311,06037113234
52334,19095960400
97843,41021960100
62831,17081050300
46988,18049953400
61745,17113006000
68627,31077970900
55912,27099001300
52240,19103001100
74344,40115574900
18431,42127960900
91606,06037124102
08850,34023009400
30341,13089021221
50321,19153004603
56470,27057070400
21774,24021751802
10962,36087013402
37604,47019070800
49707,26007000101
80122,08005005614
65802,29077000501
60632,17031840300
38122,47157011100
19933,10005050406
63031,29189211001
91304,06111007511
05701,50021962100
67206,20173010108
19143,42101007700
35466,01107050100
97232,41051002600
72032,05045031102
93221,06107002500
37030,47087960100
32435,12131950501
90254,06037621204
07005,34027041701
89107,32003003423
38401,47117955000
22181,51059481500
78230,48029181004
77836,48331950500
93950,06053011902
32806,12095010300
54729,55035000301
22903,51003011103
35619,01079979400
90505,06037651304
61833,17183010702
03836,33003955901
49686,26055550602
64082,29095013707
64082,29095013804
72432,05111490200
85139,04013723304
68333,31151960800
90731,06037296402
53075,55131400103
68862,31071973200
22842,51171040800
31778,13275960300
56442,27035950502
11937,36103201006
43611,39095003000
28610,37035011300
37803,47009011202
44109,39035106500
93720,06019005406
78411,48355002602
85143,04021000225
98292,53061940002
53154,55079021700
11230,36047044600
83712,16001000102
55733,27137010200
61884,17019010604
61884,17147954600
59349,30017961300
10707,36119002107
44708,39151701200
49201,26075005301
60643,17031720500
47711,18163003300
01529,25027747102
23113,51041100928
33014,12086012702
53098,55027961800
32505,12033001600
32168,12127083009
34233,12115002013
60007,17043840101
28334,37051002701
98444,53053071603
06870,09190011100
57702,46093020303
29835,45065920300
10456,36005012300
